,Unnamed: 0,Tweets,Angry,Fear,Happy,Sad,Surprise
453,453,"RT @AniGuha: Ryan Gosling, Chris Evans, Regé-Jean Page and…

Dhanush. How to not be excited? 

#TheGrayMan on @netflix. https://t.co/JmAXSk…",0.0,0.0,0.0,1.0,0.0
454,454,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
455,455,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
456,456,"RT @forever_23babyy: Can I invite you over to watch anime, Netflix and play with Pokémon?  🙈 https://t.co/rPeE78mLyY",0.0,0.67,0.0,0.0,0.33
457,457,"RT @viishnuprasaad: First glimpse of @dhanushkraja from @Russo_Brothers - Joe and Anthony Russo's Netflix biggie #TheGrayMan.

Starring @Ry…",0.0,0.0,0.0,0.0,1.0
458,458,I beggin you @CBS @CBSTVStudios @netflix #SaveMacGyver for a season 6,0.0,0.0,0.0,0.0,0.0
459,459,@elonmusk Does he have a special on Netflix (Expecting?),0.0,0.0,0.5,0.0,0.5
460,460,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
461,461,@hodgetwins This is one of many reasons Netflix lost 56 billion in market value this year,0.0,0.33,0.0,0.67,0.0
462,462,Russo brothers? This gonna be firr https://t.co/qgLDAJxc5Y,0.0,0.0,0.0,0.0,1.0
463,463,"RT @nandha_reports: waiting thalaiva..@dhanushkraja  

#TheGrayMan #Dhanush #dhanushkraja  #Netflix https://t.co/P0hw5ol0jW",0.0,0.0,0.0,0.0,1.0
464,464,"RT @FilmUpdates: Netflix’s ‘HEARTSTOPPER’ is now officially certified fresh on Rotten Tomatoes with a score of 100%

(https://t.co/kqgLxR0J…",1.0,0.0,0.0,0.0,0.0
465,465,RT @imjusCam: hbo max running laps around netflix on paper,0.0,0.0,0.0,0.0,0.0
466,466,"RT @hazelluvly: Rihanna  body,Beyonce  sexy ,Wizkid  vibes ,need me a boyfriend that loves Anime Pokemon Netflix and chill🥰 https://t.co/BT…",0.0,0.0,1.0,0.0,0.0
467,467,"RT @Sammykinz: If the show is no longer tangled up in a legal battle, that means we can put TONS of pressure on CBS to make season 6 or sel…",0.0,0.0,0.0,1.0,0.0
468,468,"RT @BingedHelps: #StreamingUpdate

....and here is the first look of superstar #Dhanush straight outta #TheGrayMan!! 🔥🔥

@dhanushkraja @Net…",0.0,0.0,0.0,0.0,1.0
469,469,"RT @cheeks4042: Akka : Netflix lo Gangubhai ki English subtitles lev entra

Me : Aithey hindi nerchuko

Also Me : Eroju Meghanas lo  biryan…",0.0,0.0,0.0,0.0,0.0
470,470,RT @Karthikravivarm: #TheGrayMan July 22nd on Netflix https://t.co/fR2t3NFjva,0.0,0.0,0.0,0.0,0.0
471,471,"So I just had to turn the @DavidSpade Netflix special off. I am in my cubical crying, trying not to laugh picturing him laying on a bush like its a My Pillow. This shit is comedy ģold!!!!!!",0.0,0.0,0.0,0.0,1.0
472,472,"@hodgetwins She’s a he, he’s a she.. I’m fn confused and gonna 🤢🤢🤢🤮.
“From the folks who took down Blockbuster and Hollywood video.. comes a once in a lifetime .. “ F Off Netflix! 🤬🤬
#ByebyeNetflix",0.0,0.33,0.0,0.0,0.67
473,473,"RT @pramitheus: Also, Netflix, release Dhanush's first look. https://t.co/fDDLZDPySO",0.0,0.0,0.0,0.0,1.0
474,474,So Better Call Saul is on AMC+ that’s bs!! I’ll wait for it to get on Netflix again. #memes https://t.co/cs12qtzPBx,0.0,0.0,0.0,0.0,1.0
475,475,RT @smilingcory: https://t.co/adwpYaMbhC @BuzzFeedUK,0.0,0.0,0.0,0.0,0.0
476,476,RT @lulusketches: today I learned there is a netflix trainee program,0.0,0.0,0.0,0.0,0.0
477,477,"@JA4BXB * /  mt only 🖤
Netflix or dinner : dinner 
kiss or hug : hug
baby or daddy  : baby
challenge or up to you : up to you",0.0,0.0,0.0,0.0,0.0
478,478,"RT @VatsRishap: Waiting for a second generation American to write a ""disturbing"" thread or article on Netflix partnering with fascists in s…",0.0,0.5,0.0,0.0,0.5
479,479,RT @MMADave79: The only @netflix documentary I need in my life right now is a rollercoaster love story gone off the rails for Johnny Depp a…,0.2,0.6,0.2,0.0,0.0
480,480,"@Reuters Netflix sucks for multiple reasons vast library of garbage...movies that appeared on cable a few years ago, poorly dubbed movies..and a stupid app to click to play random movies.. dumb",0.0,0.33,0.0,0.67,0.0
481,481,"RT @nathanhead: If you've been enjoying the Robert The Doll series on Netflix, be sure to catch me playing Officer Heinrich in the next ins…",0.0,0.67,0.33,0.0,0.0
482,482,"RT @Reuters: After Netflix fell 35% in one day last week, investors are wondering if the credits are rolling on media stocks. Adam Coons of…",0.17,0.5,0.17,0.0,0.17
483,483,"RT @AniGuha: Ryan Gosling, Chris Evans, Regé-Jean Page and…

Dhanush. How to not be excited? 

#TheGrayMan on @netflix. https://t.co/JmAXSk…",0.0,0.0,0.0,1.0,0.0
484,484,"RT @netflix: The @Russo_Brothers created an epic, globe-hopping action-packed cinematic extravaganza coming your way July 22! 

The Gray Ma…",0.0,0.5,0.0,0.0,0.5
485,485,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
486,486,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
487,487,"RT @memer_aj: #TheGrayMan - #Dhanush First Look🔥
 
Music : Henry Jackman🎵
Direction : Russo Brothers💥

Direct Premiere On Netflix @ July 22…",0.0,0.0,0.0,0.0,1.0
488,488,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
489,489,"RT @Heartstopper_TV: THEY'RE THE MOMENT!!

Heartstopper is now officially certified fresh on rotten tomatoes with 100% critics score, being…",0.5,0.5,0.0,0.0,0.0
490,490,RT @HERCUOBS: teenage bounty hunters not getting renewed is my villain origin story. netflix will pay. u will see vengeance like never befo…,0.0,0.0,0.0,1.0,0.0
491,491,RT @netflix: It’s Ryan Gosling vs. Chris Evans in The Gray Man — FIRST LOOK: https://t.co/YWxFRJW62D,0.0,0.5,0.0,0.0,0.5
492,492,RT @DDIndialive: News Night | @MIB_India and @NetflixIndia collaborate to produce first set of videos featuring 7 women change makers from…,0.0,0.5,0.0,0.0,0.5
493,493,"RT @Chrissuccess: #TheGrayMan 

Ryan Gosling, Chris Evans, Dhanush, Ana de Armas.

Premiers July 22 on NETFLIX. https://t.co/r9vla34iOI",0.0,0.0,0.0,0.0,0.0
494,494,RT @sekartweets: First look of @dhanushkraja from his @netflix film #TheGrayMan 🔥🔥 https://t.co/SoUd4YKhRK,0.0,0.0,0.0,0.0,1.0
495,495,RT @SureshKondi_: .@dhanushkraja's The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/RBRLr7LM3W,0.0,1.0,0.0,0.0,0.0
496,496,@suitelifeofess Foreal that’s basically what you pay for Netflix not even that deep,0.0,1.0,0.0,0.0,0.0
497,497,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
498,498,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
499,499,RT @rywilwrite: Why Netflix adaptations generally get worse the longer they run. https://t.co/C7VjOp8BYr,0.0,0.0,0.0,1.0,0.0
500,500,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
501,501,watching Heartstopper on Netflix https://t.co/GrE78yqeMp,0.0,0.0,0.0,0.0,0.0
502,502,Lil girl from Milwaukee sound like a Netflix's series....let's go Roc,0.0,0.0,0.0,0.0,1.0
503,503,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
504,504,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
505,505,"@NReviewed I struggle enough keeping track of the ones Netflix does have!

Think we collectively need to find a way of ranking overall deals. By quantity, quality and viewership. @EntStrategyGuy think you mentioned you were cooking something for this!",0.0,0.5,0.0,0.0,0.5
506,506,This is what Netflix gets for taking off The office,0.0,0.0,0.0,0.0,1.0
507,507,RT @SureshKondi_: .@dhanushkraja's The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/RBRLr7LM3W,0.0,1.0,0.0,0.0,0.0
508,508,"RT @ParikPatelCFA: Netflix: “we strive to make only the highest quality content for our paying subscribers”

Also Netflix: https://t.co/0Dp…",0.0,0.5,0.0,0.5,0.0
509,509,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
510,510,"RT @TheHinduCinema: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Ar…",0.0,0.0,0.0,0.0,1.0
511,511,Netflix is in trouble 👀,0.0,0.0,0.0,1.0,0.0
512,512,i will save netflix https://t.co/E4pnKmo4Hn,0.0,0.0,0.0,0.0,0.0
513,513,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
514,514,Anybody know how I can switch my Netflix payment plan to yearly?,0.0,0.0,0.0,0.0,0.0
515,515,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
516,516,"Been watching that Obama docuseries on Netflix before bed since last week na bado niko episode 3, best bedtime story ever 😆😆",0.0,0.0,0.0,0.25,0.75
517,517,RT @sarahcpr: What am I up to now??? Come see me perform in LA April 30th at the @NetflixIsAJoke Festival! Tix here: https://t.co/MDdxKuBTDL,0.0,0.0,0.0,0.0,0.0
518,518,"RT @ighaworth: If you’re leaving Twitter because of a billionaire, you might want to consider:
❌ Facebook &amp; Instagram (Mark Zuckerberg)
❌ A…",0.33,0.0,0.0,0.67,0.0
519,519,"@ch4rv1nqr * /  mt only 🖤
Netflix or dinner : Netflix 
kiss or hug : kiss and hug
baby or daddy  : daddy and baby 
challenge or up to you : up to you",0.0,0.0,0.0,0.0,0.0
520,520,"Is Netflix's 'Young, Famous And African' Worth Watching? #entertainment https://t.co/KUvfcVaFSx",0.0,0.5,0.0,0.0,0.5
521,521,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
522,522,"RT @MichKatami: Here is @dhanushkraja first look for #TheGrayMan. The movie will be out on July 22 on Netflix, 17th July in theatres. @AGBO…",0.0,0.0,0.0,0.0,1.0
523,523,"RT @KaiZenKDP: Netflix: *heavily increases subscription price*

Users: *unsubscribe*

Netflix: ""Ah I see, it was animation that was the pro…",0.0,0.0,0.0,0.0,0.0
524,524,"RT @TheHinduCinema: The first look of #Dhanush in the much-awaited #Netflix film #TheGrayMan, starring Ryan Gosling, Chris Evans, Ana de Ar…",0.0,0.0,0.0,0.0,1.0
525,525,"RT @AlastairMoores: Clearly, Elon Musk was able to buy Twitter because of all the money he saved by cancelling his Netflix subscription and…",0.0,0.0,0.0,1.0,0.0
526,526,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
527,527,"RT @ighaworth: If you’re leaving Twitter because of a billionaire, you might want to consider:
❌ Facebook &amp; Instagram (Mark Zuckerberg)
❌ A…",0.33,0.0,0.0,0.67,0.0
528,528,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
529,529,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
530,530,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
531,531,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
532,532,"RT @netflix: Your heart will skip a beat the instant you lay eyes on these gorgeous photos of Heartstopper stars Joe Locke, Kit Connor, Wil…",0.0,0.0,0.33,0.33,0.33
533,533,"RT @netflix: The fans are ready. Are you? Ozark, the final episodes, streaming this Friday. https://t.co/DVaWE6vrHa",0.0,0.33,0.33,0.33,0.0
534,534,"RT @ighaworth: If you’re leaving Twitter because of a billionaire, you might want to consider:
❌ Facebook &amp; Instagram (Mark Zuckerberg)
❌ A…",0.33,0.0,0.0,0.67,0.0
535,535,@netflix One of the only reasons anyone has Netflix anymore. You've ruined it with your greed.,0.0,0.0,0.0,1.0,0.0
536,536,RT @rPrequelMemes: The fall of Netflix... https://t.co/FNXg1ppwyV https://t.co/cTu32lUwk0,0.0,0.0,0.0,0.0,0.0
537,537,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
538,538,minggu ini merasa sgt worthy nonton serial2 Netflix :),0.0,0.0,0.0,0.0,0.0
539,539,"RT @MichKatami: Here is @dhanushkraja first look for #TheGrayMan. The movie will be out on July 22 on Netflix, 17th July in theatres. @AGBO…",0.0,0.0,0.0,0.0,1.0
540,540,RT @dhanushkraja: The gray man  #TheGrayMan @NetflixFilm July 22nd on Netflix @Russo_Brothers https://t.co/yAXte77C2G,0.0,1.0,0.0,0.0,0.0
541,541,Netflix partners with Ministry of Information and Broadcasting to honor real-life heroes under Azadi Ki Amrit Kahaniyan https://t.co/jbbKblBqJ5,0.0,1.0,0.0,0.0,0.0
542,542,RT @BBCLauraKT: BREAKING: The government have set up a Cost of Living Working Group to give ordinary people handy money saving tips. So far…,0.0,0.5,0.0,0.12,0.38
543,543,@netflix i will literally cancel my subscription if yall take dawsons creek off netflix deadass,0.0,0.0,0.0,0.0,0.0
544,544,RT @gengamingyt1: @spreadluvSTR Thambi.. dhanush photo va share panna maatanga nu sonna… netflix retweet pannitan.. russo brothers share pa…,0.0,0.0,0.0,0.0,1.0
545,545,RT @Karthikravivarm: #TheGrayMan July 22nd on Netflix https://t.co/fR2t3NFjva,0.0,0.0,0.0,0.0,0.0
546,546,@IGN I was literally today years old when I found out Netflix had games.,0.0,0.0,0.0,0.0,0.0
547,547,RT @Murugan_MoS: It was a pleasure to be part of the launch of a one of its kind collaboration between @MIB_India and @netflix for presenti…,0.0,0.0,1.0,0.0,0.0
548,548,"@jonlamoreaux After I watch Handmaid's Tale and Only Murders in the Building on Hulu, then Hacks and Betty and Flight Attendant on HBO Max, there is still Stranger Things, Russian Doll, Ozark, Formula 1, Squid Sames, etc on Netflix...not much time left in my schedule for more stream content...",0.0,0.5,0.0,0.0,0.5
549,549,"@thephilippics South Park. The episodes on Netflix are a bit out of date now, mind.",0.0,0.33,0.0,0.33,0.33
550,550,"RT @moviemenfes: mvs WHO EXCITED?!!
Chris Evans, Ryan Gosling, Ana de Armas and Regé-Jean Page in ‘The Gray Man.’

tayang tanggal July 22,…",0.0,0.5,0.0,0.5,0.0
551,551,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
552,552,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
553,553,"RT @PopBase: ‘Heartstopper’ is officially one of Netflix’s most critically-acclaimed shows ever, with a perfect score of 100% on Rotten Tom…",0.33,0.0,0.0,0.33,0.33
554,554,RT @hodgetwins: So is it ok for me to say Only women can get pregnant. Someone tell Netflix https://t.co/y4UveeeHyZ,0.0,0.0,0.0,0.5,0.5
555,555,"@adrian0gomess 🔘 BRASIL+ STREAMING 

☑️ NETFLIX / TELA R$ 16,00
☑️ GLOBO PLAY + CANAIS R$ 10,00
☑️ PRIME VIDEO R$ 05,00
☑️ TELECINE  R$10,00
☑️ STAR PLUS R$ 07,00
☑️ HBO MAX R$ 08,00
☑️ PARAMOUNT+ R$ 07,00
☑️ DISNEY PLUS R$ 07,00
☑️ SPOTIFY R$ 10,00
Entre outros.....

https://t.co/ahBKUguJ85",0.0,1.0,0.0,0.0,0.0
556,556,"@BBCLauraKT Looks like lots of people are picking up the cancelling of Netflix and Amazon accounts as I work mainly from home, keeping mine. Urgent teams call from our DCO today feared we'd be back at work 5 days/wk. Luckily it was him saying our boss had had a heart attack. Phew!",0.0,0.3,0.1,0.4,0.2
557,557,RT @MMADave79: The only @netflix documentary I need in my life right now is a rollercoaster love story gone off the rails for Johnny Depp a…,0.2,0.6,0.2,0.0,0.0
558,558,"@animefess_ Netflix , iqiyi",0.0,0.0,0.0,0.0,0.0
559,559,"RT @vickyandbunny: Anyways. Rejected by Netflix. My works are great, and I make beautiful films. Their loss. I am just gonna keep working h…",0.0,0.4,0.4,0.2,0.0
560,560,RT @TradesTrey: @jimcramer Netflix? Did you mean Netflix Crim?,0.0,0.0,0.0,0.0,0.0
561,561,@netflix It’s about time we get a Face- Off style movie 🍿😎👌,0.0,0.0,0.0,0.0,0.0
562,562,"RT @netflix: Romantic gestures on a sports fields just hit different

📺 Heartstopper 
📽️ To All The Boys... https://t.co/1cskoi77X9",0.33,0.33,0.33,0.0,0.0
563,563,"And @netflix wonders why their ratings are shit.
Someone needs to tell @netflix that men can't carry and give birth to a child. #SorryNotSorry https://t.co/vfj7Se922r",0.0,0.33,0.0,0.33,0.33
564,564,Ugh. I love them so much. And I’ll say how much in the upcoming episode of my podcast. @TTFABPodcast is dropping really soon. So be ready to listen. https://t.co/SDZstv7LUv,0.0,0.0,0.4,0.2,0.4
565,565,"@hodgetwins Hahaha. Judging by the precipitous drop in Netflix subscribers I think ""someone"" has already told Netflix everything they need to know.",0.0,0.0,0.0,0.67,0.33
566,566,"RT @KinelRyan: Elon buying Twitter, CNN+ failing, Disney vs DeSantis, Netflix stock tanking.... It feels like the energy has shifted.",0.0,0.5,0.0,0.5,0.0
567,567,"RT @NetflixIndia: *Takes a deep breath*
RYAN GOSLING 💥 CHRIS EVANS 💥 ANA DE ARMAS 💥 DHANUSH 💥 REGÉ-JEAN PAGE 💥  
THE GRAY MAN - directed by…",0.0,1.0,0.0,0.0,0.0
568,568,RT @thedecaying: Netflix lineup like: the sleep deprivation  game and other signs you live in a dystopia 🫠,0.0,1.0,0.0,0.0,0.0
